ido_word,esperanto_word,in_current_dict
Programo Salyut,Programo Salut,False
Programo Skylab,Skylab,False
Programo Soyuz,Projekto Sojuz,False
Projeto Gutenberg,Projekto Gutenberg,False
Projeto Marshall,Plano Marshall,False
Prokopis Pavlopoulos,Prokopis Pavlopoulos,False
"Protivin, Iowa",Protivin,False
Proxim Oriento,Proksima Oriento,False
Puerto Ayacucho,Puerto Ayacucho,False
Puerto Iguazú,Puerto Iguazú,False
Pumpuang Duangjan,Pumpuang Duangjan,False
Punta Arenas,Punta Arenas,False
Punta Umbría,Punta Umbría,False
Pussy Riot,Pussy Riot,False
Pussycat Dolls,Pussycat Dolls,False
Pyotr Wrangel,Pjotr Vrangel,False
Pál Dienes,Pál Dienes,False
Pál Schmitt,Pál Schmitt,False
Pál Teleki,Pál Teleki,False
Pär Lagerkvist,Pär Lagerkvist,False
Pérez Prado,Dámaso Pérez Prado,False
Péter Boross,Péter Boross,False
Péter Medgyessy,Péter Medgyessy,False
Péter Orseoló,Petro Orseolo,False
Qaem Shahr,Ĥaemŝahr,False
Quadrato Greka-Latina,Grek-latina kvadrato,False
Quaresma Nefi,4-a Nifai,False
Quentin Tarantino,Quentin Tarantino,False
Quezon City,Kvezono,False
Quincy Jones,Quincy Jones,False
"Quincy, Illinois",Quincy (Ilinojso),False
Quintana Redonda,Quintana Redonda,False
Quintana Roo,Quintana Roo,False
Quintus Ennius,Kvinto Ennio,False
R. Kelly,R. Kelly,False
Rabindranath Tagore,Rabindranath Tagore,False
Rachel Carson,Rachel Carson,False
Rachel Maddow,Rachel Maddow,False
Rachel McAdams,Rachel McAdams,False
Rachida Dati,Rachida Dati,False
Radu Vasile,Radu Vasile,False
Radzyń Podlaski,Radzyń Podlaski,False
Rafael Alberti,Rafael Alberti,False
Rafael Alonso,Rafael Alonso,False
Rafael Erich,Rafael Erich,False
Rafael Nadal,Rafael Nadal,False
Rafael Paasio,Rafael Paasio,False
Rafael Suvanto,Rafael Suvanto,False
Rafael Urdaneta,Rafael Urdaneta,False
Rafael Zaldívar,Rafael Zaldívar,False
Rafaela Aparicio,Rafaela Aparicio,False
Raffaello Sanzio,Rafaelo,False
Rafic Hariri,Rafik Hariri,False
Raila Odinga,Raila Odinga,False
Raimonds Vējonis,Raimonds Vējonis,False
Rajendra Prasad,Rajendra Prasad,False
Rajiv Gandhi,Rajiv Gandhi,False
Rajnath Singh,Rajnath Singh,False
Ralf Hütter,Ralf Hütter,False
Ralph Bunche,Ralph Bunche,False
Ralph Nader,Ralph Nader,False
Ralphie May,Ralphie May,False
Ram Narayan,Ram Narayan,False
Ramaswamy Venkataraman,Ramaswamy Venkataraman,False
Ramat Gan,Ramat Gan,False
Ramiz Alia,Ramiz Alia,False
Ramush Haradinaj,Ramush Haradinaj,False
Ranasinghe Premadasa,Ranasinghe Premadasa,False
Randolph Scott,Randolph Scott,False
Ranieri Mazzilli,Ranieri Mazzilli,False
Ransewak Shankar,Ramsewak Shankar,False
Raoul Dufy,Raoul Dufy,False
Raoul Wallenberg,Raoul Wallenberg,False
Raquel Welch,Raquel Welch,False
Raul Seixas,Raul Seixas,False
Rauno Lehtinen,Rauno Lehtinen,False
Ravi Shankar,Ravi Shankar,False
Ravindra Prabhat,Ravindra Prabhat,False
Rawa Mazowiecka,Rawa Mazowiecka,False
Ray Bradbury,Ray Bradbury,False
Ray Charles,Ray Charles,False
Ray Manzarek,Ray Manzarek,False
Ray Nagin,Ray Nagin,False
Raymond Barre,Raymond Barre,False
Raymond Carver,Raymond Carver,False
Raymond Chandler,Raymond Chandler,False
Raúl Alfonsín,Raúl Alfonsín,False
Raúl Castro,Raúl Castro,False
Real Madrid,Real Madrid,False
Rebeca Andrade,Rebeca Andrade,False
Rebecca Romijn,Rebecca Romijn,False
"Rebollar, Soria",Rebollar (Kastilio kaj Leono),False
"Recife, Pernambuco",Recife,False
Reda Kmer,Ruĝaj Kmeroj,False
Reda Kruco,Ruĝa Kruco,False
Reese Witherspoon,Reese Witherspoon,False
Reggio Calabria,Reggio di Calabria,False
Regiono Altai,Altaja regiono,False
Regiono Attika,Atiko (regiono),False
Regiono Biobío,Bío-Bío,False
Regiono Epirus,Epiro (administra regiono),False
Regiono Erongo,Erongo-regiono,False
Regiono Habarovsk,Ĥabarovska regiono,False
Regiono Hardap,Hardap-regiono,False
Regiono Kamchatka,Kamĉatka regiono,False
Regiono Krasnodar,Krasnodara regiono,False
Regiono Krasnoyarsk,Krasnojarska regiono,False
Regiono Kunene,Regiono Kunene,False
Regiono Madrid,Madrida Regiono,False
Regiono Marmara,Marmora regiono de Turkio,False
Regiono Moravia-Silezia,Moraviasilezia regiono,False
Regiono Murcia,Murcia Regiono,False
Regiono Olomouc,Regiono Olomouc,False
Regiono Oshana,Oŝana,False
Regiono Oshikoto,Oŝikoto,False
Regiono Peloponeso,Peloponezo (administra regiono),False
Regiono Perm,Permja regiono,False
Regiono Primorye,Ĉemara regiono,False
Regiono Stavropol,Stavropola regiono,False
Regiono Tesalia,Tesalio,False
Regiono Transbaikalye,Transbajkalio,False
Regiono Zambezi,Zambezi-regiono,False
Regnum Teutonicum,Reĝlando Germanio,False
Reinhard Genzel,Reinhard Genzel,False
Reinhard Heydrich,Reinhard Heydrich,False
Reinhard Selten,Reinhard Selten,False
Rejio Asturia,Reĝlando Asturio,False
Rejio Hungaria,Hungara reĝlando,False
Rejio Irlando,Reĝlando Irlando,False
Rejio Makedonia,Antikva Makedonio,False
Rejio Prusia,Reĝlando Prusio,False
Rejio Rumania,Reĝlando Rumanio,False
Rejio Skotia,Reĝlando Skotlando,False
Rejowiec Fabryczny,Rejowiec Fabryczny,False
Rejulo Artur,Reĝo Arturo,False
Renato Russo,Renato Russo,False
René Cassin,René Cassin,False
René Clément,René Clément,False
René Coty,René Coty,False
René Descartes,Renato Kartezio,False
René Duguay-Trouin,René Duguay-Trouin,False
René Goscinny,René Goscinny,False
René Magritte,René Magritte,False
René Préval,René Préval,False
Renée Zellweger,Renée Zellweger,False
Republiko Adigeya,Adigeio,False
Republiko Altai,Respubliko Altajo,False
Republiko Arcah,Arcaĥa Respubliko,False
Republiko Bashkortostan,Baŝkirio,False
Republiko Buryatia,Burjatio,False
Republiko Chechenia,Ĉeĉenio,False
Republiko Chinia,Tajvano,False
Republiko Chuvashia,Ĉuvaŝio,False
Republiko Dagestan,Dagestano,False
Republiko Hakasia,Ĥakasio,False
Republiko Ingushia,Inguŝio,False
Republiko Irlando,Irlando,False
Republiko Kabardino-Balkaria,Kabardio-Balkario,False
Republiko Kalmikia,Kalmukio,False
Republiko Karachai-Cherkesia,Karaĉajio-Ĉerkesio,False
Republiko Karelia,Respubliko Karelio,False
Republiko Komi,Respubliko Komi,False
Republiko Kongo,Respubliko Kongo,False
Republiko Krim,Respubliko Krimeo,False
Republiko Mordovia,Mordvio,False
Republiko Nord-Osetia-Alania,Nord-Osetio,False
Republiko Novgorod,Novgoroda Respubliko,False
Republiko Saha,Jakutio,False
Republiko Tatarstan,Tatarstano,False
Republiko Texas,Respubliko Teksaso,False
Republiko Tuva,Tuvio,False
Republiko Udmurtia,Udmurtio,False
Republiko Venezia,Venecia respubliko,False
Reuven Rivlin,Reuven Rivlin,False
"Rexburg, Idaho",Rexburg (Idaho),False
Rexhep Meidani,Rexhep Meidani,False
Reza Attaran,Reza Attaran,False
Reza Mirkarimi,Reza Mir-Karimi,False
Reza Sha,Reza Ŝaho Pahlavi,False
Rezervuyo Dnipro,Dnepra rezervujo,False
Rezervuyo Kahovka,Kaĥovka (rezervujo),False
Rezervuyo Kamyanske,Kamjanska rezervujo,False
Rezervuyo Kaniv,Kaniv (rezervujo),False
Rezervuyo Kiyiv,Kieva rezervujo,False
Rezervuyo Kremenchuk,Kremenĉuka rezervujo,False
Rhino Bucket,Rhino Bucket,False
Rhode Island,Rod-Insulo,False
Ribeirão Preto,Ribeirão Preto,False
Ric Berger,Richard Berger,False
Ricardo Miró,Ricardo Miró,False
Riccardo Giacconi,Riccardo Giacconi,False
Richard Axel,Richard Axel,False
Richard Chamberlain,Richard Chamberlain,False
Richard Clayderman,Richard Clayderman,False
Richard Cromwell,Richard Cromwell,False
Richard Dawkins,Richard Dawkins,False
Richard Dreyfuss,Richard Dreyfuss,False
Richard Estes,Richard Estes,False
Richard Feynman,Richard Feynman,False
Richard Gerstl,Richard Gerstl,False
Richard Griffiths,Richard Griffiths,False
Richard Kuhn,Richard Kuhn,False
Richard Matheson,Richard Matheson,False
Richard Neal,Richard Neal,False
Richard Nixon,Richard Nixon,False
Richard Petty,Richard Petty,False
Richard Pryor,Richard Pryor,False
Richard Roundtree,Richard Roundtree,False
Richard Serra,Richard Serra,False
Richard Simmons,Richard Simmons,False
Richard Stallman,Richard Stallman,False
Richard Strauss,Richard Strauss,False
Richard Trevithick,Richard Trevithick,False
Richard Wagner,Richard Wagner,False
"Richmond, Indiana",Richmond (Indianio),False
"Richmond, Virginia",Richmond (Virginio),False
Rick Astley,Rick Astley,False
Rick Wakeman,Rick Wakeman,False
Ricky Martin,Ricky Martin,False
Ridley Scott,Ridley Scott,False
Rigoberta Menchú,Rigoberta Menchú,False
Ringo Starr,Ringo Starr,False
Rishi Sunak,Rishi Sunak,False
Risto Ryti,Risto Ryti,False
Rita Coolidge,Rita Coolidge,False
Rita Hayworth,Rita Hayworth,False
Rita Lee,Rita Lee,False
Rita Levi-Montalcini,Rita Levi-Montalcini,False
Ritchie Valens,Ritchie Valens,False
River Phoenix,River Phoenix,False
Rivero Alfeyos,Alfeo (rivero),False
Rivero Angara,Angara,False
Rivero Bug,Okcidenta Bugo,False
Rivero Bzura,Bzura,False
Rivero Jhelum,Ĝelum (rivero),False
Rivero Lovat,Lovatj (rivero),False
Rivero Lučina,Lučina (rivero),False
Rivero Missouri,Misuro (rivero),False
Rivero Moravice,Moravice (rivero),False
Rivero Moskva,Moskvo-rivero,False
Rivero Narew,Narevo,False
Rivero Niso,Luzacia Niso,False
Rivero Ohio,Ohio (rivero),False
Rivero Opava,Opava (rivero),False
Rivero Opavice,Opavice,False
Rivero Ostravice,Ostravice (rivero),False
Rivero Prut,Pruto,False
Rivero Sava,Sava (rivero),False
Rivero Tietê,Rivero Tietê,False
Rivero Ural,Uralo (rivero),False
Rivero Volga,Volgo,False
Rivero Warta,Varto,False
"Riverside, Kalifornia",Riverside (Kalifornio),False
Road Town,Rod-Taŭno,False
Roald Amundsen,Roald Amundsen,False
Robert Altman,Robert Altman,False
Robert Boyle,Robert Boyle,False
Robert Brasillach,Robert Brasillach,False
Robert Browning,Robert Browning,False
Robert Bárány,Róbert Bárány,False
Robert Castelló,Robert Castelló,False
Robert Cray,Robert Cray,False
Robert Curl,Robert Curl,False
Robert Delaunay,Robert Delaunay,False
Robert Duvall,Robert Duvall,False
Robert Fico,Robert Fico,False
Robert Fogel,Robert Fogel,False
Robert Fulton,Robert Fulton,False
Robert Hofstadter,Robert Hofstadter,False
Robert Hooke,Robert Hooke,False
Robert Huber,Robert Huber,False
Robert Kennedy,Robert F. Kennedy,False
Robert Koch,Robert Koch,False
Robert Kocharyan,Robert Koĉarjan,False
Robert Ludlum,Robert Ludlum,False
Robert Mapplethorpe,Robert Mapplethorpe,False
Robert McNamara,Robert McNamara,False
Robert Mitchum,Robert Mitchum,False
Robert Mugabe,Robert Mugabe,False
Robert Musil,Robert Musil,False
Robert Oppenheimer,Robert Oppenheimer,False
Robert Peary,Robert Peary,False
Robert Peel,Robert Peel,False
Robert Phillipson,Robert Phillipson,False
Robert Plant,Robert Plant,False
Robert Rauschenberg,Robert Rauschenberg,False
Robert Redford,Robert Redford,False
Robert Schuman,Robert Schuman,False
Robert Schumann,Robert Schumann,False
Robert Wagner,Robert Wagner,False
Robert Walpole,Robert Walpole,False
Robert Zemeckis,Robert Zemeckis,False
Roberta Flack,Roberta Flack,False
Roberto Baggio,Roberto Baggio,False
Roberto Benigni,Roberto Benigni,False
Roberto Micheletti,Roberto Micheletti,False
Roberto Rivellino,Roberto Rivellino,False
Roberto Rossellini,Roberto Rossellini,False
Roberto Saviano,Roberto Saviano,False
Robin Gibb,Robin Gibb,False
Robin Hood,Robin Hood,False
Robin Warren,Robin Warren,False
Robin Williams,Robin Williams,False
"Rochester, Minnesota",Rochester (Minesoto),False
"Rochester, Nova-York",Roĉestro (Nov-Jorkio),False
Rock Hudson,Rock Hudson,False
"Rockford, Illinois",Rockford (Ilinojso),False
Rockwell Kent,Rockwell Kent,False
Rod Steiger,Rod Steiger,False
Rod Stewart,Rod Stewart,False
Rodano Alpi,Rodano-Alpoj,False
Roderick MacKinnon,Roderick MacKinnon,False
Rodolfo Amoedo,Rodolfo Amoedo,False
Rodolfo Valentino,Rudolph Valentino,False
Rodrigo Duterte,Rodrigo Duterte,False
Roger Bacon,Roger Bacon,False
Roger Corman,Roger Corman,False
Roger Ebert,Roger Ebert,False
Roger Federer,Roger Federer,False
Roger Guillemin,Roger Guillemin,False
Roger Moore,Roger Moore,False
Roger Penrose,Roger Penrose,False
Roger Peyrefitte,Roger Peyrefitte,False
Roger Schutz,Frato Roger,False
Roger Scruton,Roger Scruton,False
Roger Vadim,Roger Vadim,False
Roger Waters,Roger Waters,False
Rogério Ceni,Rogério Ceni,False
Roh Moo-hyun,Roh Moo-hyun,False
Roh Tae-woo,Roh Tae-wu,False
Rokoza Monti,Roka Montaro,False
Roland Barthes,Roland Barthes,False
Roland Topor,Roland Topor,False
Rolandas Paksas,Rolandas Paksas,False
Rolf Nevanlinna,Rolf Nevanlinna,False
Romain Rolland,Romain Rolland,False
Roman Herzog,Roman Herzog,False
Roman Polanski,Roman Polański,False
Romana Imperio,Romia Imperio,False
Romana Kurio,Roma kurio,False
Romano Prodi,Romano Prodi,False
Romelu Lukaku,Romelu Lukaku,False
Romulus Augustulus,Romulo Aŭgustulo,False
Romy Schneider,Romy Schneider,False
Ron Carter,Ron Carter,False
Ronald Bijtenhoorn,Ronald Bijtenhoorn,False
Ronald Clark,Ronald Clark,False
Ronald Coase,Ronald H. Coase,False
Ronald Golias,Ronald Golias,False
Ronald Reagan,Ronald Reagan,False
Ronald Ross,Ronald Ross,False
Ronald Venetiaan,Ronald Venetiaan,False
Ronaldinho Gaúcho,Ronaldinho,False
Ronaldo Nazário,Ronaldo,False
Ronda Turmo,Rundetarn,False
Rosa Bonheur,Rosa Bonheur,False
Rosa Luxemburg,Roza Luksemburg,False
Rosa Parks,Rosa Parks,False
Rosalynn Carter,Rosalynn Carter,False
Rosanna Arquette,Rosanna Arquette,False
Rose Ausländer,Rose Ausländer,False
"Roseburg, Oregon",Roseburg (Oregono),False
Rosen Plevneliev,Rosen Plevneliev,False
Rowan Atkinson,Rowan Atkinson,False
Roy Cohn,Roy Cohn,False
Roy Lichtenstein,Roy Lichtenstein,False
Roy Orbison,Roy Orbison,False
Roza Otunbayeva,Roza Otunbajeva,False
Rubén Darío,Rubén Darío,False
Rudi Völler,Rudi Völler,False
Rudolf Agricola,Rudolf Agricola (humanisto),False
Rudolf Carnap,Rudolf Carnap,False
Rudolf Diesel,Rudolf Diesel,False
Rudolf Kirchschläger,Rudolf Kirchschläger,False
Rudolf Mössbauer,Rudolf Ludwig Mössbauer,False
Rudolf Nureyev,Rudolf Nurejev,False
Rudolf Ramek,Rudolf Ramek,False
Rudolf Schuster,Rudolf Schuster,False
Rudolf Steiner,Rudolf Steiner,False
Rudyard Kipling,Rudyard Kipling,False
Ruggero Leoncavallo,Ruggero Leoncavallo,False
Ruhollah Khomeini,Ruhollah Ĥomejni,False
Rui Patrício,Rui Patrício,False
Rumaniana Revoluciono,Rumana Revolucio de 1989,False
Rumen Radev,Rumen Radev,False
"Rumoi, Hokkaido",Rumoj,False
Russell Crowe,Russell Crowe,False
Rustam Qosimjonov,Rustam Kasimĝanov,False
Rutger Bregman,Rutger Bregman,False
Rutger Hauer,Rutger Hauer,False
Ruth Rendell,Ruth Rendell,False
Ruth Westheimer,Ruth Westheimer,False
Rutherford Hayes,Rutherford B. Hayes,False
Ruud Gullit,Ruud Gullit,False
Ruud Lubbers,Ruud Lubbers,False
Ryan Higa,Nigahiga,False
Ryoji Noyori,Ryōji Noyori,False
Ryuichi Sakamoto,Ryuichi Sakamoto,False
Ryunosuke Akutagawa,Akutagawa Ryunosuke,False
Réginald Garrigou-Lagrange,Réginald Garrigou-Lagrange,False
Régis Debray,Régis Debray,False
Rómulo Betancourt,Rómulo Betancourt,False
Rómulo Gallegos,Rómulo Gallegos,False
Rūta Meilutytė,Rūta Meilutytė,False
Saad Hariri,Saad Hariri,False
Sabina Babayeva,Sabina Babajeva,False
Sabine Lisicki,Sabine Lisicki,False
Sabrina Carpenter,Sabrina Carpenter,False
"Sacramento, Kalifornia",Sakramento (Kalifornio),False
Saddam Hussein,Saddam Hussein,False
Sade Adu,Sade Adu,False
Sadir Japarov,Sadir Ĵaparov,False
"Sahagún, León",Sahagún,False
Sahle-Work Zewde,Sahle-Work Zewde,False
Saint George's,Sankta Georgo (Grenado),False
Saint Helier,Saint Helier,False
"Saint-Denis, Réunion",Saint-Denis (Reunio),False
Saint-John Perse,Saint-John Perse,False
"Salem, Massachusetts",Salem (Masaĉuseco),False
"Salem, Oregon",Salem (Oregono),False
Sali Berisha,Sali Berisha,False
"Salina, Kansas",Salina (Kansaso),False
Sally Field,Sally Field,False
Salma Hayek,Salma Hayek,False
Salman Khan,Salman Ĥan,False
Salman Rushdie,Salman Rushdie,False
Salome Zurabishvili,Salome Zurabiŝvili,False
Salomėja Zaksaitė,Salomėja Zaksaitė,False
Salto Ángel,Salto Ángel,False
Salvador Allende,Salvador Allende,False
Salvador Dalí,Salvador Dalí,False
"Salvador, Bahia",Salvadoro de Bahio,False
Salvatore Quasimodo,Salvatore Quasimodo,False
Sam Cooke,Sam Cooke,False
Sam Nujoma,Sam Nujoma,False
Sam Shepard,Sam Shepard,False
Samantha Fox,Samantha Fox,False
Sami Khedira,Sami Khedira,False
Samora Machel,Samora Machel,False
Samuel Beckett,Samuel Beckett,False
Samuel Coleridge-Taylor,Samuel Coleridge-Taylor,False
Samuel Morse,Samuel Morse,False
San Diego,San-Diego,False
San Emiliano,San Emiliano (León),False
San Felices,San Felices,False
San Francisco,San-Francisko,False
"Sancti-Spíritus, Badajoz",Sancti-Spíritus (Hispanio),False
"Sandpoint, Idaho",Sandpoint (Idaho),False
Sandra Bullock,Sandra Bullock,False
Sandra Kim,Sandra Kim,False
Sandro Botticelli,Sandro Botticelli,False
Sandro Pertini,Alessandro Pertini,False
Sani Abacha,Sani Abacha,False
"Sanibel, Florida",Sanibel (Florido),False
Sanna Marin,Sanna Marin,False
Santa Augustinus,Aŭgusteno de Hipono,False
Santa Catarina,Sankta Katarino (Brazilo),False
Santa Graal,Sankta pokalo,False
Santa Lucia,Sankta Lucio,False
Santa Martin,Sankta Marteno (insulo),False
Santa Monica,Santa Monica,False
Santa Petrus,Petro (apostolo),False
"Santarém, Pará",Santarém (Parao),False
"Santarém, Portugal",Santarém (Portugalio),False
Santas Martas,Santas Martas,False
Santiago Calatrava,Santiago Calatrava,False
Santiago Millas,Santiago Millas,False
Santiago Peña,Santiago Peña,False
Santiago Rusiñol,Santiago Rusiñol,False
"Santiago, Chili",Santiago de Ĉilio,False
Santo André,Santo André (San-Paŭlio),False
Santo Domingo,Sankta Domingo,False
Sao Paulo,São Paulo,False
Saparmurat Niyazov,Saparmurat Nijazov,False
Sara Curruchich,Sara Curruchich,False
Sara Gijazi,Sara Ĥeĝazi,False
Sara Lidman,Sara Lidman,False
Sara Montiel,Sara Montiel,False
Sarah Bernhardt,Sarah Bernhardt,False
Sarah Brightman,Sarah Brightman,False
Sarah Palin,Sarah Palin,False
Sarah Siddons,Sarah Siddons,False
Sarah Vaughan,Sarah Vaughan,False
"Sarasota, Florida",Sarasota,False
Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,False
Satyajit Ray,Satyajit Ray,False
Saul Bellow,Saul Bellow,False
Saul Perlmutter,Saul Perlmutter,False
Sauli Niinistö,Sauli Niinistö,False
Saulius Skvernelis,Saulius Skvernelis,False
"Sausalito, Kalifornia",Sausalito (Kalifornio),False
Scarlett Johansson,Scarlett Johansson,False
Scott Joplin,Scott Joplin,False
Scott Morrison,Scott Morrison,False
"Scottsdale, Arizona",Scottsdale (Arizono),False
SD Compostela,SD Santiago de Compostela,False
Seamus Heaney,Seamus Heaney,False
Sean Connery,Sean Connery,False
Sean Kingston,Sean Kingston,False
Sean Lennon,Sean Lennon,False
Sean Penn,Sean Penn,False
Sebastian Brendel,Sebastian Brendel,False
Sebastian Coe,Sebastian Coe,False
Sebastian Kurz,Sebastian Kurz,False
Sebastian Vettel,Sebastian Vettel,False
Sebastián Piñera,Sebastián Piñera,False
Sebastião Salgado,Sebastião Salgado,False
Seewoosagur Ramgoolam,Seewoosagur Ramgoolam,False
Selena Gomez,Selena Gomez,False
Sellapan Ramanathan,Sellapan Ramanathan,False
Selma Lagerlöf,Selma Lagerlöf,False
"Selma, Alabama",Selma (Alabamo),False
Selman Waksman,Selman Waksman,False
Septimius Severus,Septimo Severo,False
Serafim Urechean,Serafim Urechean,False
Serbala Republiko,Serba Respubliko,False
Serena Williams,Serena Williams,False
Seretse Khama,Seretse Khama,False
Serge Gainsbourg,Serge Gainsbourg,False
Serge Gnabry,Serge Gnabry,False
Serge Haroche,Serge Haroche,False
Serge Lifar,Serge Lifar,False
Serge Sudeikin,Serge Sudeikin,False
Serge Vohor,Serge Vohor,False
Sergei Eisenstein,Sergej Miĥajloviĉ Ejzenŝtejn,False
Sergei Movsesian,Sergei Movsesian,False
Sergio Agüero,Sergio Agüero,False
Sergio Leone,Sergio Leone,False
Sergio Mattarella,Sergio Mattarella,False
Serie A,Serio A,False
Serra Negra,Serra Negra (San-Paŭlio),False
Serzh Sargsyan,Serĵ Sargsjan,False
Sesame Street,Sesame Street,False
Setsuko Hara,Hara Secuko,False
Severo Ochoa,Severo Ochoa,False
"Sevierville, Tennessee",Sevierville (Tenesio),False
Sex Pistols,Sex Pistols,False
Seán MacBride,Seán MacBride,False
Shania Twain,Shania Twain,False
Shannon Elizabeth,Shannon Elizabeth,False
Sharon Stone,Sharon Stone,False
Shavkat Mirziyoyev,Ŝavkat Mirzijojev,False
Shehu Shagari,Shehu Shagari,False
"Shelbyville, Indiana",Shelbyville,False
Shelley Duvall,Shelley Duvall,False
Shia LaBeouf,Shia LaBeouf,False
Shigeru Kayano,Kayano Shigeru,False
Shimon Peres,Ŝimon Peres,False
Shinji Kagawa,Shinji Kagawa,False
Shinya Yamanaka,Ŝinja Jamanaka,False
Shinzō Abe,Abe Ŝinzo,False
Shirin Ebadi,Ŝirin Ebadi,False
Shirley Bassey,Shirley Bassey,False
Shirley MacLaine,Shirley MacLaine,False
Shirley Temple,Shirley Temple,False
Shocking Blue,Shocking Blue,False
Shota Rustaveli,Ŝota Rustaveli,False
Shuji Nakamura,Nakamura Shuji,False
Siad Barre,Siad Barre,False
Sid Vicious,Sid Vicious,False
Sidanta Bovo,Sidanta Taŭro,False
Sidney Poitier,Sidney Poitier,False
Sidney Rigdon,Sidney Rigdon,False
Sidney Sheldon,Sidney Sheldon,False
Sidónio Pais,Sidónio Pais,False
Siegfried Auerbach,Siegfried Auerbach,False
Siegfried Lenz,Siegfried Lenz,False
Siete Partidas,Las siete partidas,False
Sigmar Polke,Sigmar Polke,False
Sigmund Freud,Sigmund Freud,False
Sigourney Weaver,Sigourney Weaver,False
Sigrid Kaag,Sigrid Kaag,False
Sigrid Undset,Sigrid Undset,False
Siim Kallas,Siim Kallas,False
Silva Gunbardhi,Silva Gunbardhi,False
Silvana Mangano,Silvana Mangano,False
Silvio Berlusconi,Silvio Berlusconi,False
Silvio Gesell,Silvio Gesell,False
Silvio Santos,Silvio Santos,False
Sima Qian,Sima Qian,False
Simeon Saxe-Coburg-Gotha,Simeono la 2-a (Bulgario),False
Simon Kuznets,Simon Kuznets,False
Simon Pegg,Simon Pegg,False
Simona Halep,Simona Halep,False
Simone Biles,Simone Biles,False
Simone Signoret,Simone Signoret,False
Simone Veil,Simone Veil,False
Simone Weil,Simone Weil,False
Simpla Angla,Baza Angla,False
Simón Bolívar,Simón Bolívar,False
Sinclair Lewis,Sinclair Lewis,False
Sinclair Research,Sinclair Research,False
Sinn Féin,Sinn Féin,False
Sint Eustatius,Sint Eustatius,False
Sint Maarten,Sint-Maarten,False
Siobhan Sheehan,Tatanka,False
Siouxsie Sioux,Siouxsie Sioux,False
Sipan Shiraz,Sipan Ŝiraz,False
Sirimavo Bandaranaike,Sirimavo Bandaranaike,False
Sisavang Vong,Sisavang Vong,False
Skist-argilo Burgess,Skistejo Burgess,False
Skribosistemo Brahmi,Brahmia skribsistemo,False
Slavoj Žižek,Slavoj Žižek,False
Slavonski Brod,Slavonski Brod,False
Slobodan Milošević,Slobodan Miloŝeviĉ,False
Sly Stone,Sly Stone,False
Smokey Robinson,Smokey Robinson,False
Snoop Dogg,Snoop Dogg,False
Snorri Hjartarson,Snorri Hjartarson,False
"Sobrado, León",Sobrado (León),False
Sofi Oksanen,Sofi Oksanen,False
Sofonisba Anguissola,Sofonisba Anguissola,False
Soft Machine,Soft Machine,False
Sofía Vergara,Sofía Vergara,False
Sol LeWitt,Sol LeWitt,False
Solomon Burke,Solomon Burke,False
Somchai Wongsawat,Somchai Wongsawat,False
Son Heung-min,Son Heung-min,False
Sonia Delaunay,Sonia Delaunay,False
Sophia Loren,Sophia Loren,False
Sophie Ellis-Bextor,Sophie Ellis-Bextor,False
Sophie Wilmès,Sophie Wilmès,False
Sosuke Uno,Uno Sosuke,False
Souvanna Phouma,Souvanna Phouma,False
Spaco-paromo Atlantis,Kosmopramo Atlantis,False
Spaco-paromo Challenger,Kosmopramo Challenger,False
Spaco-paromo Discovery,Kosmopramo Discovery,False
Spencer Tracy,Spencer Tracy,False
Spice Girls,Spice Girls,False
Spike Lee,Spike Lee,False
"Spillville, Iowa",Spillville,False
"Spokane, Washington",Spokane (Vaŝingtonio),False
"Springfield, Florida",Springfield (Florido),False
"Springfield, Georgia",Springfield (Georgio),False
"Springfield, Illinois",Springfield (Ilinojso),False
"Springfield, Kentucky",Springfield (Kentukio),False
"Springfield, Massachusetts",Springfield (Masaĉuseco),False
"Springfield, Minnesota",Springfield (Minesoto),False
"Springfield, Missouri",Springfield (Misurio),False
"Springfield, Ohio",Springfield (Ohio),False
"Springfield, Oregon",Springfield (Oregono),False
"Springfield, Tennessee",Springfield (Tenesio),False
Spyridon Louis,Spiridon Louis,False
Srinivasa Ramanujan,Srinivasa Aiyangar Ramanujan,False
St Kilda,Sankta Kildo,False
Stan Getz,Stan Getz,False
Stan Laurel,Stan Laurel,False
Stan Lee,Stan Lee,False
Stan Wawrinka,Stanislas Wawrinka,False
Stanisław Lem,Stanisław Lem,False
Stanisław Mikołajczyk,Stanisław Mikołajczyk,False
Stanisław Witkiewicz,Stanisław Witkiewicz,False
Stanisław Wojciechowski,Stanisław Wojciechowski,False
Stanisław Wyspiański,Stanisław Wyspiański,False
Stanley Baldwin,Stanley Baldwin,False
Stanley Cohen,Stanley Cohen,False
Stanley Kubrick,Stanley Kubrick,False
Stanley Matthews,Stanley Matthews,False
Stanley Milgram,Stanley Milgram,False
Star Wars,Star Wars,False
Stara Zagora,Stara Zagora,False
Staten Island,Staten-Insulo,False
Stato Austria-Supro,Supra Aŭstrio,False
Stato Burgenland,Burgenlando,False
Stato Chin,Ĉin,False
Stato Hidalgo,Hidalgo (subŝtato),False
Stato Kachin,Kaĉino,False
Stato Karintia,Karintio,False
Stato Kayah,Kajaho,False
Stato Kayin,Kajino,False
Stato Rakhine,Raĥine,False
Stato Salzburg,Salcburgio,False
Stato Shan,Ŝanio,False
